STATE,COUNTYNAME,CWA,TIME_ZONE,DST,Standard Time,Daylight Time
CO,San Miguel,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Gunnison,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Arapahoe,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Weld,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Elbert,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Park,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Clear Creek,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Adams,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Lincoln,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Grand,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Jefferson,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Hinsdale,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Ouray,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Archuleta,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Delta,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Mesa,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Eagle,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Dolores,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Montezuma,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Routt,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Summit,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Moffat,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Larimer,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Jackson,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Douglas,BOU,Mountain Time,True,UTC-7,UTC-6
CO,La Plata,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Boulder,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Teller,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Custer,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Pueblo,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Huerfano,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Mineral,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Conejos,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Lake,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Saguache,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Fremont,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Alamosa,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Chaffee,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Rio Grande,PUB,Mountain Time,True,UTC-7,UTC-6
CO,El Paso,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Costilla,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Kiowa,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Broomfield,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Las Animas,PUB,Mountain Time,True,UTC-7,UTC-6
CO,Garfield,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Gilpin,BOU,Mountain Time,True,UTC-7,UTC-6
CO,Rio Blanco,GJT,Mountain Time,True,UTC-7,UTC-6
CO,Pitkin,GJT,Mountain Time,True,UTC-7,UTC-6
ID,Fremont,PIH,Mountain Time,True,UTC-7,UTC-6
MT,Sweet Grass,BYZ,Mountain Time,True,UTC-7,UTC-6
MT,Stillwater,BYZ,Mountain Time,True,UTC-7,UTC-6
MT,Powell,MSO,Mountain Time,True,UTC-7,UTC-6
MT,Teton,TFX,Mountain Time,True,UTC-7,UTC-6
MT,Park,BYZ,Mountain Time,True,UTC-7,UTC-6
MT,Gallatin,TFX,Mountain Time,True,UTC-7,UTC-6
MT,Missoula,MSO,Mountain Time,True,UTC-7,UTC-6
MT,Granite,MSO,Mountain Time,True,UTC-7,UTC-6
MT,Golden Valley,BYZ,Mountain Time,True,UTC-7,UTC-6
MT,Wheatland,BYZ,Mountain Time,True,UTC-7,UTC-6
MT,Carbon,BYZ,Mountain Time,True,UTC-7,UTC-6
MT,Lake,MSO,Mountain Time,True,UTC-7,UTC-6
MT,Sanders,MSO,Mountain Time,True,UTC-7,UTC-6
MT,Flathead,MSO,Mountain Time,True,UTC-7,UTC-6
MT,Glacier,TFX,Mountain Time,True,UTC-7,UTC-6
MT,Pondera,TFX,Mountain Time,True,UTC-7,UTC-6
MT,Lewis and Clark,TFX,Mountain Time,True,UTC-7,UTC-6
MT,Ravalli,MSO,Mountain Time,True,UTC-7,UTC-6
MT,Phillips,GGW,Mountain Time,True,UTC-7,UTC-6
MT,Big Horn,BYZ,Mountain Time,True,UTC-7,UTC-6
MT,Rosebud,BYZ,Mountain Time,True,UTC-7,UTC-6
MT,Roosevelt,GGW,Mountain Time,True,UTC-7,UTC-6
MT,Valley,GGW,Mountain Time,True,UTC-7,UTC-6
NM,Sandoval,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Santa Fe,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Rio Arriba,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Socorro,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Torrance,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Valencia,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Bernalillo,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Cibola,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Union,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,San Juan,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Lincoln,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Catron,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Sierra,EPZ,Mountain Time,True,UTC-7,UTC-6
TX,Reeves,MAF,Central Time,True,UTC-6,UTC-5
TX,Culberson,MAF,CM,True,,
TX,Brewster,MAF,Central Time,True,UTC-6,UTC-5
TX,Jeff Davis,MAF,Central Time,True,UTC-6,UTC-5
TX,Presidio,MAF,Central Time,True,UTC-6,UTC-5
UT,Uintah,GJT,Mountain Time,True,UTC-7,UTC-6
WY,Fremont,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Sweetwater,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Natrona,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Lincoln,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Teton,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Sublette,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Park,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Hot Springs,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Washakie,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Johnson,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Big Horn,RIW,Mountain Time,True,UTC-7,UTC-6
WY,Weston,UNR,Mountain Time,True,UTC-7,UTC-6
WY,Crook,UNR,Mountain Time,True,UTC-7,UTC-6
WY,Carbon,CYS,Mountain Time,True,UTC-7,UTC-6
WY,Albany,CYS,Mountain Time,True,UTC-7,UTC-6
WY,Converse,CYS,Mountain Time,True,UTC-7,UTC-6
WY,Campbell,UNR,Mountain Time,True,UTC-7,UTC-6
WY,Laramie,CYS,Mountain Time,True,UTC-7,UTC-6
WY,Sheridan,BYZ,Mountain Time,True,UTC-7,UTC-6
NM,McKinley,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Taos,ABQ,Mountain Time,True,UTC-7,UTC-6
WY,Platte,CYS,Mountain Time,True,UTC-7,UTC-6
TX,Frio,EWX,Central Time,True,UTC-6,UTC-5
TX,Goliad,CRP,Central Time,True,UTC-6,UTC-5
TX,Karnes,EWX,Central Time,True,UTC-6,UTC-5
TX,Live Oak,CRP,Central Time,True,UTC-6,UTC-5
TX,Maverick,EWX,Central Time,True,UTC-6,UTC-5
TX,Zavala,EWX,Central Time,True,UTC-6,UTC-5
TX,Atascosa,EWX,Central Time,True,UTC-6,UTC-5
TX,Victoria,CRP,Central Time,True,UTC-6,UTC-5
TX,Aransas,CRP,Central Time,True,UTC-6,UTC-5
TX,San Patricio,CRP,Central Time,True,UTC-6,UTC-5
TX,Refugio,CRP,Central Time,True,UTC-6,UTC-5
TX,Harris,HGX,Central Time,True,UTC-6,UTC-5
TX,Harris,HGX,Central Time,True,UTC-6,UTC-5
TX,El Paso,EPZ,Mountain Time,True,UTC-7,UTC-6
TX,Hudspeth,EPZ,Mountain Time,True,UTC-7,UTC-6
CA,Kings,HNX,Pacific Time,True,UTC-8,UTC-7
CA,Stanislaus,STO,Pacific Time,True,UTC-8,UTC-7
CA,Yolo,STO,Pacific Time,True,UTC-8,UTC-7
ID,Ada,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Bear Lake,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Bonner,OTX,Pacific Time,True,UTC-8,UTC-7
ID,Boundary,OTX,Pacific Time,True,UTC-8,UTC-7
ID,Canyon,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Caribou,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Clark,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Gooding,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Jerome,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Lewis,OTX,Pacific Time,True,UTC-8,UTC-7
ID,Minidoka,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Oneida,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Payette,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Shoshone,OTX,Pacific Time,True,UTC-8,UTC-7
ID,Teton,PIH,Mountain Time,True,UTC-7,UTC-6
NM,Curry,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,De Baca,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Guadalupe,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Harding,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Luna,EPZ,Mountain Time,True,UTC-7,UTC-6
NM,Quay,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Roosevelt,ABQ,Mountain Time,True,UTC-7,UTC-6
NV,Churchill,REV,Pacific Time,True,UTC-8,UTC-7
NV,Esmeralda,VEF,Pacific Time,True,UTC-8,UTC-7
NV,Humboldt,LKN,Pacific Time,True,UTC-8,UTC-7
NV,Mineral,REV,Pacific Time,True,UTC-8,UTC-7
NV,Storey,REV,Pacific Time,True,UTC-8,UTC-7
NV,Pershing,REV,Pacific Time,True,UTC-8,UTC-7
OR,Harney,BOI,Pacific Time,True,UTC-8,UTC-7
OR,Baker,BOI,Pacific Time,True,UTC-8,UTC-7
UT,Summit,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Rich,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Piute,SLC,Mountain Time,True,UTC-7,UTC-6
WA,Klickitat,PDT,Pacific Time,True,UTC-8,UTC-7
WA,Ferry,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Franklin,PDT,Pacific Time,True,UTC-8,UTC-7
WA,Pend Oreille,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Stevens,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Whitman,OTX,Pacific Time,True,UTC-8,UTC-7
CA,Mono,REV,Pacific Time,True,UTC-8,UTC-7
ID,Lincoln,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Jefferson,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Valley,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Boise,BOI,Mountain Time,True,UTC-7,UTC-6
AZ,Cochise,TWC,Mountain Standard Time,False,,
AZ,Santa Cruz,TWC,Mountain Standard Time,False,,
AZ,Graham,TWC,Mountain Standard Time,False,,
OR,Deschutes,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Jefferson,PDT,Pacific Time,True,UTC-8,UTC-7
AZ,Gila,PSRFGZ,Mountain Standard Time,False,,
AZ,Maricopa,PSR,Mountain Standard Time,False,,
AZ,La Paz,PSR,Mountain Standard Time,False,,
AZ,Pima,TWC,Mountain Standard Time,False,,
AZ,Pinal,PSRTWC,Mountain Standard Time,False,,
AZ,Yuma,PSR,Mountain Standard Time,False,,
AZ,Mohave,VEF,Mountain Standard Time,False,,
AZ,Yavapai,FGZ,Mountain Standard Time,False,,
AZ,Coconino,FGZ,Mm,True,,
AZ,Navajo,FGZ,Mm,True,,
AZ,Apache,FGZ,Mm,True,,
CA,Monterey,MTR,Pacific Time,True,UTC-8,UTC-7
CA,Marin,MTR,Pacific Time,True,UTC-8,UTC-7
CA,Humboldt,EKA,Pacific Time,True,UTC-8,UTC-7
CA,Sierra,STOREV,Pacific Time,True,UTC-8,UTC-7
CA,San Diego,SGX,Pacific Time,True,UTC-8,UTC-7
CA,Riverside,SGXPSR,Pacific Time,True,UTC-8,UTC-7
CA,Imperial,PSR,Pacific Time,True,UTC-8,UTC-7
CA,Fresno,HNX,Pacific Time,True,UTC-8,UTC-7
CA,Los Angeles,LOX,Pacific Time,True,UTC-8,UTC-7
CA,Ventura,LOX,Pacific Time,True,UTC-8,UTC-7
CA,Kern,HNX,Pacific Time,True,UTC-8,UTC-7
CA,San Benito,MTR,Pacific Time,True,UTC-8,UTC-7
CA,Merced,HNX,Pacific Time,True,UTC-8,UTC-7
CA,Tuolumne,HNXSTO,Pacific Time,True,UTC-8,UTC-7
CA,Mariposa,HNX,Pacific Time,True,UTC-8,UTC-7
CA,Madera,HNX,Pacific Time,True,UTC-8,UTC-7
CA,Tulare,HNX,Pacific Time,True,UTC-8,UTC-7
CA,Nevada,STOREV,Pacific Time,True,UTC-8,UTC-7
CA,Alpine,STOREV,Pacific Time,True,UTC-8,UTC-7
CA,Colusa,STO,Pacific Time,True,UTC-8,UTC-7
CA,Plumas,STOREV,Pacific Time,True,UTC-8,UTC-7
CA,San Joaquin,STO,Pacific Time,True,UTC-8,UTC-7
CA,Sutter,STO,Pacific Time,True,UTC-8,UTC-7
CA,Lassen,REVSTO,Pacific Time,True,UTC-8,UTC-7
CA,Siskiyou,MFR,Pacific Time,True,UTC-8,UTC-7
CA,Lake,EKA,Pacific Time,True,UTC-8,UTC-7
CA,Trinity,EKA,Pacific Time,True,UTC-8,UTC-7
CA,Modoc,MFRREV,Pacific Time,True,UTC-8,UTC-7
CA,Santa Clara,MTR,Pacific Time,True,UTC-8,UTC-7
CA,Alameda,MTR,Pacific Time,True,UTC-8,UTC-7
CA,Napa,MTR,Pacific Time,True,UTC-8,UTC-7
CA,El Dorado,STOREV,Pacific Time,True,UTC-8,UTC-7
CA,Placer,STOREV,Pacific Time,True,UTC-8,UTC-7
CA,Yuba,STO,Pacific Time,True,UTC-8,UTC-7
CA,Amador,STO,Pacific Time,True,UTC-8,UTC-7
CA,Calaveras,STO,Pacific Time,True,UTC-8,UTC-7
CA,Shasta,STO,Pacific Time,True,UTC-8,UTC-7
CA,Glenn,STO,Pacific Time,True,UTC-8,UTC-7
CA,Tehama,STO,Pacific Time,True,UTC-8,UTC-7
CA,Butte,STO,Pacific Time,True,UTC-8,UTC-7
CA,Inyo,VEF,Pacific Time,True,UTC-8,UTC-7
ID,Owyhee,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Bingham,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Idaho,MSO,MP,True,,
ID,Clearwater,MSO,Pacific Time,True,UTC-8,UTC-7
ID,Nez Perce,OTX,Pacific Time,True,UTC-8,UTC-7
ID,Benewah,OTX,Pacific Time,True,UTC-8,UTC-7
ID,Latah,OTX,Pacific Time,True,UTC-8,UTC-7
ID,Kootenai,OTX,Pacific Time,True,UTC-8,UTC-7
ID,Lemhi,MSO,Mountain Time,True,UTC-7,UTC-6
ID,Butte,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Bonneville,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Power,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Elmore,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Camas,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Washington,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Gem,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Twin Falls,BOI,Mountain Time,True,UTC-7,UTC-6
ID,Cassia,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Bannock,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Blaine,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Madison,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Franklin,PIH,Mountain Time,True,UTC-7,UTC-6
ID,Adams,BOI,Mountain Time,True,UTC-7,UTC-6
NM,Chaves,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Lea,MAF,Mountain Time,True,UTC-7,UTC-6
NM,San Miguel,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Colfax,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Mora,ABQ,Mountain Time,True,UTC-7,UTC-6
NM,Otero,EPZ,Mountain Time,True,UTC-7,UTC-6
NM,Grant,EPZ,Mountain Time,True,UTC-7,UTC-6
NM,Hidalgo,EPZ,Mountain Time,True,UTC-7,UTC-6
NM,Dona Ana,EPZ,Mountain Time,True,UTC-7,UTC-6
NM,Eddy,MAF,Mountain Time,True,UTC-7,UTC-6
NV,Elko,LKN,Pacific Time,True,UTC-8,UTC-7
NV,White Pine,LKN,Pacific Time,True,UTC-8,UTC-7
NV,Clark,VEF,Pacific Time,True,UTC-8,UTC-7
NV,Douglas,REV,Pacific Time,True,UTC-8,UTC-7
NV,Washoe,REV,Pacific Time,True,UTC-8,UTC-7
NV,Lyon,REV,Pacific Time,True,UTC-8,UTC-7
NV,Carson City,REV,Pacific Time,True,UTC-8,UTC-7
NV,Nye,VEFLKN,Pacific Time,True,UTC-8,UTC-7
NV,Lincoln,VEF,Pacific Time,True,UTC-8,UTC-7
NV,Eureka,LKN,Pacific Time,True,UTC-8,UTC-7
NV,Lander,LKN,Pacific Time,True,UTC-8,UTC-7
OR,Malheur,BOI,MP,True,,
OR,Union,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Wheeler,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Lane,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Tillamook,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Clatsop,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Columbia,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Washington,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Yamhill,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Marion,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Linn,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Hood River,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Polk,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Benton,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Jackson,MFR,Pacific Time,True,UTC-8,UTC-7
OR,Josephine,MFR,Pacific Time,True,UTC-8,UTC-7
OR,Klamath,MFR,Pacific Time,True,UTC-8,UTC-7
OR,Crook,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Lake,MFR,Pacific Time,True,UTC-8,UTC-7
OR,Morrow,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Grant,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Wallowa,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Umatilla,PDT,Pacific Time,True,UTC-8,UTC-7
UT,San Juan,GJTSLC,Mountain Time,True,UTC-7,UTC-6
UT,Grand,GJT,Mountain Time,True,UTC-7,UTC-6
WA,Garfield,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Skamania,PQR,Pacific Time,True,UTC-8,UTC-7
WA,Columbia,PDT,Pacific Time,True,UTC-8,UTC-7
WA,Spokane,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Cowlitz,PQR,Pacific Time,True,UTC-8,UTC-7
WA,Wahkiakum,PQR,Pacific Time,True,UTC-8,UTC-7
WA,Okanogan,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Douglas,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Asotin,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Kittitas,PDT,Pacific Time,True,UTC-8,UTC-7
WA,Lincoln,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Grant,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Chelan,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Adams,OTX,Pacific Time,True,UTC-8,UTC-7
WA,Walla Walla,PDT,Pacific Time,True,UTC-8,UTC-7
UT,Washington,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Iron,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Kane,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Beaver,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Garfield,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Wayne,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Sevier,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Carbon,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Emery,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Millard,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Juab,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Sanpete,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Tooele,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Utah,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Weber,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Davis,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Duchesne,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Wasatch,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Cache,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Morgan,SLC,Mountain Time,True,UTC-7,UTC-6
WA,Clark,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Multnomah,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Clackamas,PQR,Pacific Time,True,UTC-8,UTC-7
OR,Gilliam,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Sherman,PDT,Pacific Time,True,UTC-8,UTC-7
OR,Wasco,PDT,Pacific Time,True,UTC-8,UTC-7
ID,Custer,PIH,Mountain Time,True,UTC-7,UTC-6
AZ,Greenlee,TWC,Mountain Standard Time,False,,
CA,Solano,STO,Pacific Time,True,UTC-8,UTC-7
CA,Contra Costa,MTR,Pacific Time,True,UTC-8,UTC-7
CA,Santa Cruz,MTR,Pacific Time,True,UTC-8,UTC-7
CA,Sonoma,MTR,Pacific Time,True,UTC-8,UTC-7
CA,Mendocino,EKA,Pacific Time,True,UTC-8,UTC-7
OR,Coos,MFR,Pacific Time,True,UTC-8,UTC-7
OR,Lincoln,PQR,Pacific Time,True,UTC-8,UTC-7
CA,San Mateo,MTR,Pacific Time,True,UTC-8,UTC-7
CA,San Francisco,MTR,Pacific Time,True,UTC-8,UTC-7
WA,Pacific,PQR,Pacific Time,True,UTC-8,UTC-7
WA,Yakima,PDT,Pacific Time,True,UTC-8,UTC-7
CA,San Luis Obispo,LOX,Pacific Time,True,UTC-8,UTC-7
CA,Sacramento,STO,Pacific Time,True,UTC-8,UTC-7
CA,Del Norte,EKA,Pacific Time,True,UTC-8,UTC-7
VA,City of Buena Vista,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Danville,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Lexington,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Norton,MRX,Eastern Time,True,UTC-5,UTC-4
VA,City of Salem,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Roanoke,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Martinsville,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Galax,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Lynchburg,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Covington,RNK,Eastern Time,True,UTC-5,UTC-4
VA,City of Bristol,MRX,Eastern Time,True,UTC-5,UTC-4
VA,City of Radford,RNK,Eastern Time,True,UTC-5,UTC-4
MN,Carlton,DLH,Central Time,True,UTC-6,UTC-5
WA,Benton,PDT,Pacific Time,True,UTC-8,UTC-7
UT,Daggett,GJT,Mountain Time,True,UTC-7,UTC-6
UT,Box Elder,SLC,Mountain Time,True,UTC-7,UTC-6
UT,Salt Lake,SLC,Mountain Time,True,UTC-7,UTC-6
CA,Orange,SGX,Pacific Time,True,UTC-8,UTC-7
FL,Pinellas,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Wakulla,TAE,Eastern Time,True,UTC-5,UTC-4
FL,Jefferson,TAE,Eastern Time,True,UTC-5,UTC-4
FL,Taylor,TAE,Eastern Time,True,UTC-5,UTC-4
FL,Dixie,TAE,Eastern Time,True,UTC-5,UTC-4
FL,Levy,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Levy,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Citrus,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Citrus,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Hernando,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Pasco,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Manatee,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Manatee,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Hillsborough,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Hillsborough,TBW,Eastern Time,True,UTC-5,UTC-4
FL,Franklin,TAE,Eastern Time,True,UTC-5,UTC-4
FL,Liberty,TAE,Eastern Time,True,UTC-5,UTC-4
TX,Matagorda,HGX,Central Time,True,UTC-6,UTC-5
TX,Jasper,LCH,Central Time,True,UTC-6,UTC-5
MS,Jasper,JAN,Central Time,True,UTC-6,UTC-5
GA,Jasper,FFC,Eastern Time,True,UTC-5,UTC-4
MO,Jasper,SGF,Central Time,True,UTC-6,UTC-5
IL,Jasper,ILX,Central Time,True,UTC-6,UTC-5
IN,Jasper,LOT,Central Time,True,UTC-6,UTC-5
IA,Jasper,DMX,Central Time,True,UTC-6,UTC-5
FL,Wakulla,TAE,Eastern Time,True,UTC-5,UTC-4
MN,Beltrami,FGF,Central Time,True,UTC-6,UTC-5
MS,Forrest,JAN,Central Time,True,UTC-6,UTC-5
SC,Beaufort,CHS,Eastern Time,True,UTC-5,UTC-4
MD,Frederick,LWX,Eastern Time,True,UTC-5,UTC-4
MD,Montgomery,LWX,Eastern Time,True,UTC-5,UTC-4
MD,Washington,LWX,Eastern Time,True,UTC-5,UTC-4
VA,City of Falls Church,LWX,Eastern Time,True,UTC-5,UTC-4
VA,City of Fairfax,LWX,Eastern Time,True,UTC-5,UTC-4
VA,City of Charlottesville,LWX,Eastern Time,True,UTC-5,UTC-4
VA,City of Manassas Park,LWX,Eastern Time,True,UTC-5,UTC-4
VA,City of Manassas,LWX,Eastern Time,True,UTC-5,UTC-4
VA,City of Fredericksburg,LWX,Eastern Time,True,UTC-5,UTC-4
VA,Arlington,LWX,Eastern Time,True,UTC-5,UTC-4
MD,Harford,LWX,Eastern Time,True,UTC-5,UTC-4
MD,Baltimore,LWX,Eastern Time,True,UTC-5,UTC-4
DC,District of Columbia,LWX,Eastern Time,True,UTC-5,UTC-4
MD,Prince Georges,LWX,Eastern Time,True,UTC-5,UTC-4
MD,Baltimore,LWX,Eastern Time,True,UTC-5,UTC-4
MD,Anne Arundel,LWX,Eastern Time,True,UTC-5,UTC-4
NC,Hertford,AKQ,Eastern Time,True,UTC-5,UTC-4
NC,Gates,AKQ,Eastern Time,True,UTC-5,UTC-4
NC,Northampton,AKQ,Eastern Time,True,UTC-5,UTC-4
